"latitude","longitude"
37.671158,-119.90049
37.670273,-119.908386
37.667385,-119.902779
37.669342,-119.91523
37.602406,-119.759445
37.58025,-119.770111
37.583805,-119.770554
37.579605,-119.775192
37.590431,-119.768967
37.58445,-119.788353
37.57608,-119.774582
37.576702,-119.769661
37.586853,-119.768799
37.588528,-119.784523
37.583298,-119.768402
37.579128,-119.773102
37.572544,-119.774017
37.57975,-119.767982
37.573139,-119.769264
41.946789,-123.52475
41.942814,-123.528618
41.943489,-123.523888
39.053257,-121.664627
38.99221,-121.421204
39.428986,-121.975853
41.940792,-123.54277
41.941463,-123.538094
39.082981,-121.855263
41.942135,-123.533386
41.95599,-123.532234
41.95269,-123.531364
41.949402,-123.530434
41.944759,-123.538986
40.731888,-122.643051
40.73521,-122.64389
40.732563,-122.638222
40.734547,-122.648598
40.731224,-122.647766
41.948078,-123.563408
41.951389,-123.564163
41.944767,-123.562668
41.959328,-123.556549
40.734287,-122.645065
41.952095,-123.563095
41.953094,-123.563354
41.948078,-123.562302
41.947056,-123.561989
41.940784,-123.542618
41.944824,-123.529175
41.945683,-123.541908
41.954979,-123.533043
41.941917,-123.54248
41.946018,-123.528946
41.951275,-123.533722
41.956177,-123.532974
41.966534,-123.540337
37.569256,-119.769852
37.585819,-119.762596
37.587078,-119.773994
37.620979,-119.763763
37.58646,-119.768402
37.59037,-119.768585
37.610424,-119.773994
37.609711,-119.767532
37.609005,-119.761208
37.605938,-119.768723
37.612778,-119.760086
37.613461,-119.76619
37.614201,-119.772888
37.578732,-119.768814
37.576305,-119.763435
37.573856,-119.77597
37.633549,-119.771599
37.573112,-119.769508
37.579372,-119.774658
37.578087,-119.762955
37.574871,-119.769051
37.575546,-119.775246
37.571732,-119.775986
37.571014,-119.769333
37.593639,-119.763023
37.616566,-119.759117
37.629173,-119.767296
37.617207,-119.764877
37.628548,-119.761765
37.629791,-119.772804
37.605247,-119.762466
37.617943,-119.771507
37.583218,-119.774254
37.576981,-119.769279
37.577667,-119.775261
37.621685,-119.770111
37.624763,-119.762749
37.626045,-119.7742
37.625427,-119.768661
37.582592,-119.768593
37.576298,-119.782227
37.574688,-119.783134
37.581951,-119.762779
37.570042,-119.77668
37.665371,-119.880936
37.664753,-119.875404
37.630116,-119.916595
37.669575,-119.918396
37.673382,-119.917305
37.672276,-119.87262
37.677139,-119.915787
37.675991,-119.870819
37.666031,-119.886787
37.668865,-119.912056
37.640778,-119.801262
37.636253,-119.795715
37.586182,-119.801529
37.585392,-119.794197
37.581676,-119.795998
37.580193,-119.796982
37.574699,-119.817093
37.567604,-119.823402
37.565056,-119.835365
38.022682,-122.063789
38.003113,-121.936844
37.564369,-119.82933
37.45607,-121.932495
37.688271,-119.898331
37.657761,-119.882957
37.686504,-119.882156
37.690319,-119.881119
37.611984,-119.894257
37.621052,-119.905487
37.621689,-119.911278
37.622368,-119.917465
37.624939,-119.905197
37.62558,-119.911003
37.626225,-119.916878
37.62883,-119.90493
37.690941,-119.886856
37.692081,-119.897263
37.694736,-119.885612
37.695309,-119.890854
37.695896,-119.896225
37.184315,-121.680214
37.69656,-119.902359
37.575481,-119.810844
37.658424,-119.888916
37.660942,-119.876373
38.06958,-122.139862
37.630836,-119.923134
37.680149,-119.907684
37.316921,-122.090973
37.571625,-119.811188
37.577896,-119.810944
37.574036,-119.811302
37.654545,-119.819534
37.653965,-119.814331
37.657867,-119.814316
37.664997,-119.808235
37.665661,-119.814087
37.683258,-119.900436
37.683941,-119.906502
37.687046,-119.899269
37.685204,-119.882935
37.68903,-119.882072
37.689667,-119.887718
37.690845,-119.898163
37.693451,-119.886528
37.694031,-119.891701
37.694637,-119.897034
37.695343,-119.903259
37.699139,-119.902168
37.697819,-119.890503
37.698441,-119.895981
37.681881,-119.875435
37.58696,-119.808746
38.005951,-121.933601
37.582424,-119.802887
37.576118,-119.81665
37.579105,-119.843842
37.575294,-119.844742
37.572876,-119.822678
37.687141,-119.888
37.590733,-119.878891
37.608139,-119.894943
37.572269,-119.817108
37.569618,-119.828522
37.570221,-119.834015
37.578548,-119.816628
37.577812,-119.844452
37.572075,-119.828346
37.571476,-119.823112
37.56823,-119.828934
37.568871,-119.834564
38.014061,-122.112823
34.430267,-118.643143
33.854496,-118.333054
34.319904,-118.510971
34.620441,-117.099983
33.614296,-117.821785
33.716713,-117.709023
34.244614,-118.381508
34.335667,-118.522018
34.151848,-118.192406
34.036163,-118.106552
34.143742,-117.427437
33.795277,-117.475349
34.609097,-117.335686
34.155281,-118.191612
34.107876,-116.929298
33.80505,-118.243362
35.455215,-119.003517
36.429371,-118.701462
36.430107,-118.70739
36.426498,-118.70787
36.425781,-118.702118
34.335072,-118.517471
34.354156,-116.851845
41.964439,-123.537384
41.940357,-123.564827
41.946697,-123.564407
41.958397,-123.56028
41.945431,-123.560196
37.663765,-119.882072
37.662296,-119.890915
37.677067,-119.926987
37.67635,-119.931305
37.692284,-119.897919
36.426575,-118.702759
37.631069,-119.921471
36.42588,-118.7071
37.609516,-119.758774
37.610233,-119.754402
37.606186,-119.758011
37.569679,-119.770088
37.61356,-119.755196
37.626144,-119.762573
37.622818,-119.761795
37.61285,-119.759483
37.629467,-119.763351
37.632076,-119.768448
41.966488,-123.530266
41.966614,-123.535812
41.938576,-123.54467
41.944843,-123.544601
41.960217,-123.529915
41.96035,-123.536156
41.941704,-123.543411
41.950752,-123.531174
41.945404,-123.565704
41.954781,-123.56913
41.948444,-123.566292
37.585499,-119.764618
37.575188,-119.763695
37.575417,-119.763245
37.585003,-119.757355
37.570671,-119.770233
37.632118,-119.786995
37.631592,-119.779648
37.624905,-119.756058
37.57589,-119.770142
37.636005,-119.771317
37.589882,-119.759514
37.584751,-119.757843
37.585781,-119.771523
37.585297,-119.765076
37.580242,-119.764404
37.579632,-119.756287
37.591488,-119.778938
37.571514,-119.779404
37.571411,-119.780197
37.580734,-119.771042
37.619991,-119.75737
37.574863,-119.755074
37.570866,-119.769714
37.586388,-119.777367
37.585949,-119.771095
37.609749,-119.754059
37.604816,-119.75499
37.58046,-119.763908
37.579899,-119.755684
37.574585,-119.755646
37.590603,-119.766098
37.615082,-119.758682
37.614662,-119.752708
37.590111,-119.759048
37.580921,-119.770592
37.590412,-119.766533
37.582893,-119.799812
37.696659,-119.914642
37.686001,-119.911522
37.686531,-119.91967
37.691463,-119.917778
37.696373,-119.915611
37.582848,-119.799072
37.7057,-119.904121
37.705193,-119.896584
37.705917,-119.90329
37.686859,-119.918724
37.67165,-119.917824
37.672108,-119.924232
37.691772,-119.916786
37.636448,-119.919914
37.677479,-119.859138
37.694084,-119.881706
37.68626,-119.910461
37.571602,-119.85527
37.699791,-119.891365
37.456749,-121.933304
38.026604,-122.064758
37.637089,-119.929146
37.699368,-119.885132
37.700249,-119.898026
37.565994,-119.842789
37.69091,-119.909431
37.690575,-119.900475
37.691162,-119.908463
37.694195,-119.881004
38.017796,-122.113785
37.700432,-119.897263
37.658703,-119.808182
37.69949,-119.88446
37.705364,-119.89579
37.682762,-119.862541
37.682316,-119.85643
37.677444,-119.858574
37.649376,-119.818016
37.573635,-119.810112
37.568966,-119.816261
37.56617,-119.84919
37.566486,-119.849533
37.569103,-119.816696
37.574577,-119.822899
37.630791,-119.911064
37.635906,-119.912109
37.56958,-119.823196
37.570942,-119.841705
37.571461,-119.848808
37.571144,-119.848457
37.66785,-119.865173
37.573528,-119.809631
37.698944,-119.878838
37.570667,-119.841324
37.6828,-119.863251
37.682377,-119.856964
37.653606,-119.807121
37.654083,-119.813705
37.659164,-119.814507
37.690369,-119.901291
37.56572,-119.842445
37.569408,-119.822784
37.574409,-119.822571
37.566982,-119.856285
37.57196,-119.855598
37.566624,-119.855995
33.85564,-118.331985
34.093864,-117.53212
34.093407,-117.527519
36.426586,-118.703003
34.041203,-117.82061
34.337955,-118.518661
33.71526,-117.710945
34.611588,-117.336693
33.779881,-118.236008
34.037029,-118.104233
34.093243,-117.530716
34.156693,-118.194405
33.820499,-118.245331
34.152687,-118.192543
34.610691,-117.334648
33.855198,-118.330994
34.60743,-117.337456
34.081512,-117.499893
34.333515,-118.519379
34.319248,-118.511238
34.152382,-118.195465
33.815166,-118.235985
33.615555,-117.824387
41.950191,-123.565155
41.951469,-123.564568
41.960285,-123.559486
41.947144,-123.567451
41.945747,-123.562012
41.945839,-123.56797
41.96357,-123.558029
41.944496,-123.562599
41.941376,-123.57032
41.940151,-123.56546
41.945057,-123.544678
41.952694,-123.53476
41.959476,-123.521347
41.961529,-123.52964
41.963188,-123.536293
41.94014,-123.540077
41.941769,-123.546417
41.946323,-123.544434
41.960632,-123.521103
41.96273,-123.529327
41.964474,-123.536156
41.938889,-123.540237
41.940495,-123.546646
37.583,-119.747108
37.58606,-119.757271
37.587616,-119.762451
37.575401,-119.767685
37.571045,-119.77607
37.574471,-119.74173
37.579292,-119.757721
37.580723,-119.762451
37.58456,-119.752296
37.589294,-119.768021
37.576115,-119.747162
37.577873,-119.752998
37.573692,-119.762009
37.582493,-119.768333
37.581558,-119.742325
37.569786,-119.771919
37.690735,-119.913734
37.697483,-119.913475
37.640537,-119.801384
36.427811,-118.703049
36.427952,-118.704071
37.682407,-119.919151
37.670822,-119.870514
37.687458,-119.913208
37.694187,-119.912956
37.684013,-119.914108
37.703972,-119.899979
37.685726,-119.919746
37.564499,-119.845467
37.560707,-119.832947
37.57375,-119.841759
37.569374,-119.850121
37.567432,-119.843552
37.565342,-119.836472
37.563614,-119.830658
37.561909,-119.824921
37.561375,-119.846252
37.697468,-119.901009
37.699501,-119.884804
37.687527,-119.903107
37.689137,-119.908455
37.692139,-119.89576
37.659893,-119.811844
37.695393,-119.893982
37.655987,-119.807091
37.657791,-119.813171
37.555317,-119.848961
37.557762,-119.834084
37.559288,-119.839233
37.557632,-119.810463
37.558445,-119.848183
37.555279,-119.815018
37.559227,-119.828072
37.651512,-119.806885
37.557396,-119.85598
37.563347,-119.852905
37.565403,-119.859863
37.571407,-119.856995
37.562572,-119.861801
37.560509,-119.854988
37.566521,-119.852142
37.568653,-119.859207
37.690945,-119.901993
37.688545,-119.893875
37.694077,-119.902184
37.695267,-119.883469
37.698715,-119.894897
37.700642,-119.901306
37.653122,-119.812187
37.649639,-119.808853
37.637699,-119.806694
37.633423,-119.915077
37.667419,-119.868629
37.567688,-119.810524
37.565113,-119.812546
37.658146,-119.806084
37.703403,-119.887794
38.00322,-121.934135
37.572571,-119.849442
37.570644,-119.843071
37.568615,-119.836349
37.566479,-119.829277
37.562355,-119.838387
37.581623,-119.801392
37.565407,-119.838951
37.655556,-119.806313
37.659344,-119.808174
37.558865,-119.850189
37.559738,-119.846039
37.550926,-119.828384
37.54702,-119.827103
37.566723,-119.852577
37.64698,-119.807472
37.630398,-119.908356
37.566616,-119.813324
37.560593,-119.841965
37.563679,-119.847183
37.562798,-119.851379
37.569576,-119.819084
37.568771,-119.822906
37.650627,-119.810043
37.567604,-119.848373
37.651863,-119.804031
37.590137,-119.760689
37.615799,-119.757202
37.579052,-119.75412
37.619797,-119.757957
37.586441,-119.758492
37.580303,-119.748131
37.582737,-119.756355
37.635826,-119.930046
37.666145,-119.865746
37.632141,-119.907936
37.634975,-119.914314
37.649975,-119.80407
37.648701,-119.810081
37.647518,-119.815697
37.695274,-119.886215
37.696136,-119.882088
37.694469,-119.890068
37.692848,-119.897827
37.691887,-119.902428
37.690907,-119.907143
37.701233,-119.877632
37.699432,-119.886322
37.698566,-119.89045
37.695869,-119.903381
37.700809,-119.899712
37.661133,-119.810318
37.657345,-119.80854
37.652363,-119.812431
37.65361,-119.806519
37.46756,-121.878677
37.469002,-121.87236
37.46315,-121.877472
37.464508,-121.871506
37.636829,-119.925308
37.633186,-119.922752
37.634129,-119.918312
37.688881,-119.916824
37.689892,-119.912003
37.693909,-119.912796
37.697918,-119.913605
37.7048,-119.900612
41.954639,-123.530106
41.955711,-123.525528
41.962994,-123.533821
41.958832,-123.531891
41.955257,-123.566849
37.473675,-121.859482
37.466496,-121.856247
37.471634,-121.850769
37.471531,-121.859116
41.946579,-123.56443
41.939781,-123.567032
41.939819,-123.561539
41.96022,-123.554832
41.946739,-123.542603
37.708881,-119.911194
37.701412,-119.873795
37.700745,-119.870834
37.694859,-119.870392
37.701248,-119.867607
37.696266,-119.924309
37.633945,-119.794418
37.708107,-119.898781
37.647003,-119.801109
37.708366,-119.906624
37.708664,-119.903
37.695858,-119.920296
37.637535,-119.918434
37.695095,-119.879501
37.701572,-119.879631
37.701885,-119.891418
37.702065,-119.89814
37.563171,-119.81279
37.708103,-119.882103
37.707478,-119.879166
37.551037,-119.836624
37.551262,-119.844032
37.550762,-119.827515
37.544617,-119.837311
37.569668,-119.81469
37.647392,-119.813919
37.569855,-119.820564
37.563339,-119.8181
37.564308,-119.848946
37.564121,-119.843033
37.647182,-119.807106
37.653595,-119.806419
37.694416,-119.874886
37.700943,-119.876854
37.701504,-119.894409
37.568672,-119.783432
37.587296,-119.763649
37.56216,-119.780548
37.574505,-119.76503
37.568016,-119.762848
37.574261,-119.757584
37.574024,-119.750336
37.567753,-119.754662
37.580502,-119.752327
37.580776,-119.760643
37.587074,-119.756996
37.587975,-119.759857
37.588146,-119.766083
37.581444,-119.755402
37.581261,-119.748833
37.620113,-119.761383
37.61927,-119.760193
37.568245,-119.769867
34.337654,-118.519737
34.076469,-117.506714
33.851303,-118.334122
34.333092,-118.521652
33.610909,-117.82505
34.09465,-117.530716
34.607067,-117.336418
33.792969,-117.47673
33.817257,-118.246178
32.599133,-117.012192
41.954895,-123.566193
41.947693,-123.569649
41.93932,-123.567482
41.960014,-123.552658
41.961063,-123.557724
41.962139,-123.562904
41.964794,-123.556602
41.962826,-123.528
41.959198,-123.529655
41.956848,-123.537399
41.95557,-123.531281
41.954147,-123.52446
41.942078,-123.542686
41.938393,-123.544022
41.969078,-123.539009
41.967808,-123.532921
41.964134,-123.534325
41.94405,-123.571198
37.560986,-119.769966
37.565838,-119.767998
37.567345,-119.773941
37.567993,-119.776505
37.566628,-119.771111
37.589436,-119.755424
37.591003,-119.761673
37.571377,-119.768745
37.59021,-119.758514
37.578995,-119.756508
37.633858,-119.787544
37.581829,-119.746506
37.568901,-119.758942
37.571014,-119.746109
37.585026,-119.759186
37.585838,-119.762405
37.582653,-119.749786
37.576126,-119.787506
37.562447,-119.775726
37.561733,-119.772911
37.574303,-119.759117
37.583469,-119.753014
37.571884,-119.749557
37.569668,-119.761971
37.570499,-119.765251
37.575066,-119.762146
37.572731,-119.752914
37.573532,-119.756081
37.576477,-119.746536
37.577351,-119.749992
37.567364,-119.752876
37.578209,-119.753395
37.575912,-119.765495
37.568146,-119.755959
37.584251,-119.756111
37.587879,-119.749268
37.588642,-119.752296
37.591824,-119.764923
37.587124,-119.746262
34.606522,-117.334862
34.619061,-117.100189
37.64275,-119.925911
37.637901,-119.927689
37.652042,-119.817009
37.650948,-119.812721
37.545124,-119.833755
37.702557,-119.890656
37.701004,-119.905518
37.69931,-119.898781
37.697216,-119.890472
37.694275,-119.899803
37.544346,-119.830696
37.637978,-119.928574
37.547691,-119.822868
37.548527,-119.826149
37.549328,-119.829292
37.550087,-119.832268
37.550835,-119.835236
37.562984,-119.841049
37.551617,-119.838295
36.232151,-119.758171
37.554203,-119.827484
37.316345,-122.090096
37.656124,-119.812103
37.654381,-119.805244
37.649357,-119.806465
37.563976,-119.844971
37.56493,-119.84874
38.0228,-122.063637
37.568607,-119.821121
37.573154,-119.817978
37.555706,-119.833412
37.565872,-119.810318
37.566814,-119.814018
37.642887,-119.92704
38.015446,-122.112595
37.453072,-121.934654
37.581676,-119.809441
37.556458,-119.836349
37.553329,-119.824028
37.554977,-119.830521
37.65012,-119.809471
34.607983,-117.339989
37.711048,-119.903366
37.704323,-119.897675
37.692467,-119.913612
37.697594,-119.912971
37.579449,-119.800629
37.699238,-119.919502
37.698273,-119.873619
37.642761,-119.801529
37.578709,-119.797707
36.426647,-118.70089
36.42585,-118.699211
37.694118,-119.920174
34.336239,-118.517799
34.090714,-117.529564
33.307507,-116.350731
34.089882,-117.529564
33.309998,-116.348663
34.60611,-117.335243
33.8172,-118.243835
34.391937,-118.611252
34.390957,-118.61525
34.38998,-118.619225
37.569408,-119.8162
37.700859,-119.888741
37.70187,-119.884766
37.582794,-119.806381
37.563946,-119.816269
37.608368,-120.895592
37.705238,-119.892891
37.706303,-119.88871
37.707279,-119.884872
37.708954,-119.878273
37.581612,-119.811012
37.570267,-119.812828
37.56551,-119.810165
37.564735,-119.813194
37.633125,-119.908371
37.636658,-119.916031
37.635315,-119.910416
37.558529,-119.837379
37.554974,-119.830025
37.552692,-119.838882
37.553829,-119.834465
37.549019,-119.831978
37.550175,-119.827515
37.651867,-119.812279
37.551163,-119.823647
37.555824,-119.839355
37.556854,-119.835258
37.551003,-119.836899
37.552193,-119.83213
37.554165,-119.824265
37.553253,-119.827911
37.548393,-119.825584
37.549366,-119.821724
37.589748,-119.757957
37.585365,-119.753899
37.586239,-119.750481
37.580956,-119.749977
37.581787,-119.746727
37.579662,-119.743912
37.578785,-119.747421
37.562035,-119.771111
37.569641,-119.762352
37.568752,-119.765923
37.567844,-119.769539
37.565212,-119.769104
37.564072,-119.773514
37.567131,-119.76162
37.566174,-119.765343
39.276287,-121.586235
39.275166,-121.590416
37.566124,-119.754776
37.565155,-119.758636
37.573284,-119.747795
37.570583,-119.758598
37.572422,-119.751236
37.571533,-119.754799
37.577972,-119.750687
37.57082,-119.747276
37.569069,-119.754074
37.568119,-119.757774
37.569958,-119.750618
37.576344,-119.746834
37.577248,-119.743309
37.575489,-119.750153
37.7047,-119.873642
37.641273,-119.919365
37.638824,-119.917984
37.639889,-119.913864
37.682873,-119.916542
37.705494,-119.870514
37.709373,-119.898026
37.708286,-119.902321
37.69339,-119.918053
37.642445,-119.914711
37.713318,-119.903931
37.692329,-119.922211
37.698658,-119.918762
37.699799,-119.914284
39.015411,-121.571777
39.076229,-122.128288
39.081501,-122.130737
39.081676,-122.129738
40.662365,-122.628014
34.390644,-118.613831
34.388977,-118.615097
34.076656,-117.782661
34.076767,-117.781288
37.563549,-119.770821
37.56572,-119.768204
37.577518,-119.79641
37.709858,-119.899025
37.703621,-119.897003
37.696835,-119.911591
37.577385,-119.800629
37.690441,-119.914436
37.696663,-119.916687
37.557644,-119.824974
37.557453,-119.830956
37.551125,-119.831322
37.551487,-119.819328
37.550976,-119.836067
37.551285,-119.826103
37.55497,-119.833405
37.555157,-119.828262
37.555389,-119.8218
37.548653,-119.83329
37.548828,-119.828384
37.54903,-119.822784
37.561329,-119.832352
37.561138,-119.837662
37.697388,-119.89476
37.577065,-119.810699
37.71003,-119.893715
37.583393,-119.810699
37.577232,-119.805367
38.026691,-121.903877
37.697186,-119.90094
37.561543,-119.82653
37.557129,-119.841545
37.583546,-119.805916
37.703808,-119.891243
37.639637,-119.927956
37.704014,-119.885162
37.704239,-119.878304
39.093018,-121.935829
39.093246,-121.930817
40.66814,-122.621399
40.662426,-122.62381
40.67672,-122.643829
40.677177,-122.633141
40.677345,-122.629295
40.671417,-122.63681
40.671593,-122.63282
40.671757,-122.628891
40.671917,-122.625092
40.6656,-122.641808
40.665829,-122.636414
40.68515,-122.5783
40.660446,-122.631195
40.660637,-122.626678
40.672665,-122.643913
40.672935,-122.638329
40.673149,-122.633942
40.682938,-122.629555
40.67334,-122.629982
40.673519,-122.626198
40.667091,-122.643272
40.683102,-122.625732
40.683266,-122.621986
40.683426,-122.618332
40.677818,-122.618271
40.66758,-122.633263
40.667778,-122.62915
40.667965,-122.625214
40.677994,-122.614204
40.678207,-122.609215
40.661766,-122.637566
40.66201,-122.632492
40.677502,-122.62561
40.677654,-122.622055
40.662231,-122.627907
40.672081,-122.621391
40.66637,-122.623779
40.673874,-122.618797
40.673695,-122.622513
41.967396,-123.536636
34.092072,-117.536476
34.608898,-117.340027
41.965088,-123.56208
41.964352,-123.557579
41.960342,-123.554008
41.939991,-123.555389
41.937473,-123.560974
41.938942,-123.569992
41.938213,-123.565498
41.955269,-123.565018
41.94252,-123.549873
41.941475,-123.564499
41.949486,-123.571594
41.967972,-123.537674
41.971989,-123.541275
41.937759,-123.541718
41.938511,-123.546318
41.941036,-123.540756
41.941792,-123.545364
41.945061,-123.544395
41.951843,-123.522987
41.952614,-123.527687
41.953377,-123.532333
41.956646,-123.531364
41.958145,-123.540512
41.955112,-123.522018
41.955887,-123.526718
41.958385,-123.521049
41.959919,-123.53038
41.96067,-123.534981
41.962147,-123.544052
41.959152,-123.525719
41.962421,-123.524719
41.963188,-123.529396
41.96394,-123.534012
41.946217,-123.572563
40.706421,-122.626976
40.708008,-122.636009
40.708935,-122.621307
40.70974,-122.625885
40.710541,-122.630463
40.707214,-122.631485
40.705627,-122.622467
40.703869,-122.632454
40.703091,-122.628029
40.702301,-122.623535
40.700539,-122.633476
40.697189,-122.634392
40.696434,-122.630074
40.693859,-122.635429
40.689709,-122.631767
40.690514,-122.63636
40.686363,-122.632713
40.685558,-122.628136
40.711342,-122.635025
40.687172,-122.637314
40.684761,-122.623619
40.681431,-122.624626
40.682213,-122.629097
40.680641,-122.620148
40.668995,-122.613861
40.673161,-122.617538
40.691433,-122.66143
40.672356,-122.612976
40.67569,-122.611961
40.676506,-122.616592
40.696407,-122.649841
40.694786,-122.660553
40.680557,-122.659485
40.683907,-122.658562
40.687267,-122.657715
40.688023,-122.642136
40.714687,-122.634079
40.690617,-122.656799
40.666752,-122.625923
37.572124,-119.749336
37.565865,-119.758789
37.591858,-119.765137
37.589436,-119.753433
37.568398,-119.75119
37.564465,-119.77179
37.560921,-119.754799
37.575878,-119.747612
37.585762,-119.755562
37.57962,-119.745811
37.543591,-119.170151
37.544514,-119.174469
37.588619,-119.753914
37.590633,-119.759224
37.578762,-119.746223
37.589848,-119.759705
37.567036,-119.764404
37.562073,-119.760315
37.56469,-119.753143
37.563339,-119.746643
37.591103,-119.765633
37.584953,-119.756012
37.560566,-119.772804
37.570789,-119.762695
37.572067,-119.768845
37.569607,-119.757011
37.593472,-119.757423
37.563255,-119.765999
38.020103,-122.237808
38.015358,-122.114288
37.183113,-121.677856
37.454742,-121.932564
37.943249,-122.396126
37.75486,-121.660164
37.755268,-121.657814
37.702133,-119.905052
37.564598,-119.81179
37.577137,-119.812897
37.579742,-119.805695
37.580929,-119.811424
37.706177,-119.885231
37.707451,-119.891418
37.710049,-119.88427
37.711361,-119.89061
37.715179,-119.88942
37.716427,-119.895477
37.651085,-119.816582
37.654655,-119.814072
37.559788,-119.828102
37.558517,-119.822006
37.556023,-119.829697
37.554779,-119.823746
37.558399,-119.841103
37.557167,-119.83519
37.550987,-119.825203
37.54969,-119.819016
37.553341,-119.836472
37.552208,-119.831062
37.951027,-122.398888
37.57095,-119.822594
37.564785,-119.832405
37.563526,-119.826378
37.562214,-119.839752
37.560974,-119.833786
37.316418,-122.093758
38.003731,-121.934204
38.161499,-122.566841
37.707272,-119.87075
37.713749,-119.902237
37.712574,-119.896523
37.708679,-119.897362
37.704777,-119.898163
37.696747,-119.918358
37.578598,-119.800179
37.703438,-119.871895
34.430393,-118.646523
34.092747,-117.531311
34.609509,-117.335449
33.778378,-118.22995
34.15419,-118.19503
34.336231,-118.522049
34.609745,-117.335503
34.333157,-118.518143
34.353298,-116.85202
37.702579,-119.862923
37.56036,-119.824715
37.709507,-119.890923
37.563408,-119.814766
37.564915,-119.808182
37.558941,-119.828049
37.55117,-119.830627
37.553261,-119.823662
37.545155,-119.827362
37.547371,-119.82
37.562092,-119.817558
37.560596,-119.822525
37.643913,-119.802788
37.562393,-119.746834
37.560997,-119.75148
37.561859,-119.77179
37.575287,-119.75029
37.576984,-119.744637
37.713516,-119.900772
37.704491,-119.907425
37.695045,-119.915459
37.69463,-119.912987
37.701866,-119.916077
37.710899,-119.909378
37.699295,-119.92453
37.708092,-119.872581
37.706955,-119.89933
37.70335,-119.865189
37.707249,-119.870636
37.700432,-119.870117
40.706131,-122.625885
40.687386,-122.627167
40.694374,-122.628448
40.703552,-122.623039
40.70631,-122.614616
40.691124,-122.626595
40.676361,-122.61557
40.679554,-122.616577
40.708698,-122.617882
33.378872,-117.420715
37.715179,-119.896393
37.707008,-119.872398
37.702202,-119.870888
37.705029,-119.869698
37.703838,-119.918564
37.699036,-119.917183
37.701565,-119.916084
37.696323,-119.920731
37.700233,-119.868156
37.712551,-119.900185
37.707275,-119.905197
37.712109,-119.906105
37.705105,-119.9002
37.704678,-119.906418
37.709927,-119.901428
37.714767,-119.90229
37.710773,-119.889137
37.711292,-119.881554
37.70554,-119.89389
37.705967,-119.887604
37.712997,-119.894173
37.692852,-119.901474
37.710342,-119.895363
37.558041,-119.827553
37.715633,-119.889763
37.583836,-119.811119
37.713497,-119.887589
37.708199,-119.892891
37.548687,-119.820885
37.553612,-119.82074
37.708675,-119.886429
37.717854,-119.894859
37.706459,-119.880463
37.564114,-119.8116
37.579384,-119.804672
37.578957,-119.810585
37.699863,-119.905106
37.702465,-119.904022
37.56205,-119.840126
37.562996,-119.827011
37.562531,-119.833496
37.578396,-119.818184
37.552692,-119.833549
37.640884,-119.733574
37.549164,-119.172577
37.55827,-119.755493
37.567287,-119.767326
37.567757,-119.760811
37.561935,-119.773216
37.592815,-119.755646
37.562782,-119.761345
37.547531,-119.169754
37.547333,-119.172867
37.562351,-119.76738
37.56319,-119.755608
37.54427,-119.169891
37.544052,-119.173019
40.675781,-122.657318
40.683147,-122.621155
40.683525,-122.616623
40.682766,-122.625771
40.687103,-122.626251
40.686707,-122.631035
40.691383,-122.627411
40.70517,-122.619766
40.705589,-122.614761
40.704773,-122.624504
40.670544,-122.614708
40.670677,-122.65419
40.674953,-122.655251
40.66993,-122.612823
40.68248,-122.619598
40.682877,-122.615067
40.679188,-122.616127
38.973808,-122.016586
39.091564,-121.658684
41.963127,-123.556702
41.967293,-123.557533
41.953506,-123.522293
41.968761,-123.541168
41.972923,-123.542084
41.966919,-123.561699
41.970882,-123.545189
41.970142,-123.538994
41.936516,-123.542618
41.937271,-123.540634
41.937923,-123.546104
41.941502,-123.54528
41.943184,-123.528656
41.946144,-123.522766
41.947365,-123.532852
41.946758,-123.527824
41.949718,-123.521896
41.950317,-123.526894
41.954491,-123.531006
41.953285,-123.521019
41.95388,-123.52594
41.95747,-123.525238
41.958084,-123.53035
41.958729,-123.535759
41.96233,-123.535118
41.963783,-123.547371
41.937202,-123.548187
41.938641,-123.559868
41.964531,-123.553711
41.935028,-123.560417
41.936394,-123.564308
41.965282,-123.560051
41.939991,-123.563667
37.518768,-119.797081
37.704758,-119.867485
37.70549,-119.87191
37.708782,-119.871033
37.51545,-119.797813
37.689613,-119.921196
37.696938,-119.923958
37.700241,-119.923149
37.702824,-119.91803
37.717857,-119.90519
37.717152,-119.900909
37.716438,-119.896606
37.714569,-119.906044
37.71386,-119.901741
37.711277,-119.906891
37.704685,-119.908546
37.703541,-119.92234
37.706837,-119.921539
37.707981,-119.907715
37.701458,-119.868317
37.687572,-119.867485
37.68428,-119.868347
37.580193,-119.793892
37.580906,-119.798141
37.577599,-119.79895
37.576889,-119.794739
37.576187,-119.790504
37.574306,-119.799881
37.573605,-119.79567
37.572895,-119.79142
37.571014,-119.800766
37.570316,-119.7966
37.567711,-119.801598
37.567009,-119.797409
37.536652,-119.801125
37.532642,-119.797722
37.529366,-119.798691
37.526077,-119.799606
37.52536,-119.795326
37.683578,-119.86412
37.522789,-119.800507
37.522076,-119.796242
37.684978,-119.872536
37.519482,-119.801338
37.634003,-119.731918
37.637318,-119.731155
37.643497,-119.747505
37.634727,-119.736252
37.635857,-119.722435
37.639458,-119.74395
37.640175,-119.74823
38.575012,-121.424248
37.642059,-119.738914
37.638039,-119.735428
37.638752,-119.739708
37.642773,-119.743202
